禁止 | kinshi | Cấm chỉ | Cấm | Prohibition | 立入禁止の 看板の 前で、彼は [禁止された 理由を 悲しげに] 語った。~さびしげ | Trước tấm biển cấm vào, anh ấy đã kể về lý do bị cấm đoán với vẻ mặt buồn bã. | In front of the "No Entry" sign, he talked about the reason for the prohibition with a sad look. | そのような様子に見える。 | Diễn tả vẻ bề ngoài hoặc cảm xúc (Vẻ.../Có vẻ...). | Indicates an appearance or emotion based on observation. | Tuần_1_Ngày_1_N2
腰痛 | youtsuu | Yêu Thống | Đau thắt lưng | Back pain | [腰痛や 関節痛といった 症状に] 悩まされて いる。~といった | Tôi đang bị khổ sở bởi các triệu chứng như là đau thắt lưng và đau khớp. | I am suffering from symptoms such as back pain and joint pain. | ～など。 | Chẳng hạn như... | Such as... | Tuần_5_Ngày_4_N2
腰 | koshi | Yêu | Eo, lưng | Waist | [年齢を 重ねるに つれて]、腰が 曲がって くる。~に つれて | Cùng với việc tuổi tác cao lên, lưng (eo) sẽ dần bị còng đi. | As one gets older, their waist tends to bend. | ～と一緒に変化する。 | Cùng với... / Càng... càng... | As... so... / Along with... | Tuần_5_Ngày_4_N2
腰掛ける | koshikakeru | Yêu Quải | Ngồi xuống | To sit down | [椅子に 腰掛けた 途端]、疲れが 一気に 吹き飛んだ。~た 途端 | Ngay khi vừa ngồi xuống ghế, mệt mỏi đã tan biến sạch ngay lập tức. | The moment I sat down on the chair, my fatigue vanished at once. | ～した瞬間に。 | Ngay khi / Vừa lúc... | Just as... / The moment... | Tuần_5_Ngày_4_N2
腰掛け | koshikake | Yêu Quải | Cái ghế | Stool/Seat | [古い 腰掛けを もとに]、新しい 椅子を 設計した。~を もとに | Tôi đã thiết kế chiếc ghế mới dựa trên cái ghế cũ này. | I designed a new chair based on this old stool. | ～を根拠にして。 | Dựa trên... | Based on... | Tuần_5_Ngày_4_N2
関節 | kansetsu | Quan Tiết | Khớp | Joint | [膝の 関節に わたって]、炎症が 広がって しまった。~に わたって | Tình trạng viêm nhiễm đã lan rộng khắp khớp đầu gối. | The inflammation has spread throughout the knee joint. | ～の範囲全体に。 | Suốt / Khắp... | Throughout... | Tuần_5_Ngày_4_N2
調節 | chousetsu | Điều Tiết | Điều chỉnh | Adjustment | [温度の 調節といった 細かい 作業を] 助手は 得意としている。~といった | Người trợ lý rất giỏi những việc tỉ mỉ như là điều chỉnh nhiệt độ. | The assistant is good at detailed work such as temperature adjustment. | ～など。 | Chẳng hạn như... | Such as... | Tuần_5_Ngày_4_N2
節約 | setsuyaku | Tiết Ước | Tiết kiệm | Saving | [努力に 反して]、期待したほど 節約には ならなかった。~に 反して | Trái với nỗ lực bỏ ra, việc này không tiết kiệm được như kỳ vọng. | Contrary to the effort, it didn't lead to as much saving as expected. | ～とは反対に。 | Trái với... | Contrary to... | Tuần_5_Ngày_4_N2
節 | fushi | Tiết | Mắt gỗ, nhịp | Knot/Joint | [竹の 節の 構造を もとに]、新しい 建材を 開発した。~を もとに | Chúng tôi đã phát triển vật liệu xây dựng mới dựa trên cấu trúc các mắt của cây tre. | We developed new building materials based on the structure of bamboo knots. | ～を根拠にして。 | Dựa trên... | Based on... | Tuần_5_Ngày_4_N2
神話 | shinwa | Thần Thoại | Thần thoại | Myth | [ギリシャ神話といった 古典的な 文学を] 研究して いる。~といった | Tôi đang nghiên cứu các văn học cổ điển như là thần thoại Hy Lạp. | I am studying classical literature such as Greek myths. | ～など。 | Chẳng hạn như... | Such as... | Tuần_5_Ngày_4_N2
神道 | shindou | Thần Đạo | Thần đạo | Shinto | [神道や 仏教といった 日本の 宗教を] 調査した。~といった | Tôi đã điều tra các tôn giáo của Nhật Bản như là Thần đạo và Phật giáo. | I investigated Japanese religions such as Shinto and Buddhism. | ～など。 | Chẳng hạn như... | Such as... | Tuần_5_Ngày_4_N2
神経 | shinkei | Thần Kinh | Thần kinh | Nerve | [細かい 神経を 使う 作業が] 数時間に わたって 続いた。~に わたって | Công việc đòi hỏi sự tập trung thần kinh cao độ đã kéo dài suốt mấy tiếng đồng hồ. | Work that uses detailed nerves (concentration) continued over several hours. | ～の期間全体で。 | Suốt... | Throughout... | Tuần_5_Ngày_4_N2
神社 | jinja | Thần Xã | Đền thờ | Shrine | [有名な 神社を 通じて]、地域の 歴史を 学ぶ。~を 通じて | Học hỏi lịch sử khu vực thông qua những ngôi đền nổi tiếng. | Learn the history of the region through famous shrines. | ～を手段にして。 | Thông qua... | Through... | Tuần_5_Ngày_4_N2
神様 | kamisama | Thần Dạng | Vị thần | God | [神様に 祈る 際には]、まずは 感謝の 気持ちを 伝える。~に 際して | Khi cầu nguyện với thần linh, trước tiên hãy truyền đạt lòng biết ơn. | When praying to God, first convey a feeling of gratitude. | ～の時。 | Khi / Nhân dịp... | On the occasion of... | Tuần_5_Ngày_4_N2
頭痛 | zutsuu | Đầu Thống | Đau đầu | Headache | [頭痛や 吐き気といった 症状が] 急に 現れた。~といった | Các triệu chứng như là đau đầu và buồn nôn đột nhiên xuất hiện. | Symptoms such as headache and nausea appeared suddenly. | ～など。 | Chẳng hạn như... | Such as... | Tuần_5_Ngày_4_N2
苦痛 | kutsuu | Khổ Thống | Đau khổ | Pain | [精神的な 苦痛に 反して]、彼の 体は 非常に 健康だった。~に 反して | Trái với nỗi đau khổ về tinh thần, cơ thể anh ấy lại cực kỳ khỏe mạnh. | Contrary to his mental pain, his body was very healthy. | ～とは反対に。 | Trái với... | Contrary to... | Tuần_5_Ngày_4_N2
痛い | itai | Thống | Đau | Painful | [足が 痛い 状態に わたって]、無理な 練習を 続けてしまった。~に わたって | Tôi đã lỡ tiếp tục luyện tập quá sức suốt trong tình trạng chân bị đau. | I continued over-practicing throughout the state where my leg was painful. | ～の期間ずっと。 | Suốt... | Throughout... | Tuần_5_Ngày_4_N2
痛む | itamu | Thống | Đau đớn | To ache | [傷口が 痛むのを もとに]、感染の 可能性を 疑った。~を もとに | Căn cứ trên việc vết thương bị đau, tôi đã nghi ngờ khả năng bị nhiễm trùng. | Based on the wound aching, I suspected the possibility of infection. | ～を根拠にして。 | Dựa trên... | Based on... | Tuần_5_Ngày_4_N2
入浴 | nyuuyoku | Nhập Dục | Việc tắm | Bathing | [入浴や 洗顔といった 毎日の 習慣を] 大切に する。~といった | Trân trọng những thói quen hàng ngày như là việc tắm rửa và rửa mặt. | Value daily habits such as bathing and washing your face. | ～など。 | Chẳng hạn như... | Such as... | Tuần_5_Ngày_4_N2
浴室 | yokushitsu | Dục Thất | Phòng tắm | Bathroom | [浴室の 改修工事が 二週間に わたって] 行われた。~に わたって | Việc thi công sửa chữa phòng tắm đã được tiến hành suốt hai tuần lễ. | The renovation of the bathroom was carried out over two weeks. | ～の期間全体で。 | Suốt... | Throughout... | Tuần_5_Ngày_4_N2
海水浴 | kaisuiyoku | Hải Thủy Dục | Tắm biển | Sea bathing | [事前の 予報に 反して]、海水浴に 最適な 天気に なった。~に 反して | Trái với dự báo trước đó, thời tiết đã trở nên cực kỳ phù hợp để đi tắm biển. | Contrary to the prior forecast, the weather became perfect for sea bathing. | ～とは反対に。 | Trái với... | Contrary to... | Tuần_5_Ngày_4_N2
浴びる | abiru | Dục | Tắm (vòi sen) | To take a shower | [シャワーを 浴びた 途端]、気分が すっきりした。~た 途端 | Ngay khi vừa tắm vòi sen xong, tâm trạng tôi đã trở nên sảng khoái. | The moment I took a shower, I felt refreshed. | ～した瞬間に。 | Ngay khi / Vừa lúc... | Just as... / The moment... | Tuần_5_Ngày_4_N2
目的 | mokuteki | Mục Đích | Mục đích | Purpose | [本来の 目的に 反して]、予算が 別の ことに 使われた。~に 反して | Trái với mục đích ban đầu, ngân sách đã bị sử dụng vào việc khác. | Contrary to the original purpose, the budget was used for something else. | ～とは反対に。 | Trái với... | Contrary to... | Tuần_5_Ngày_4_N2
具体的 | gutaiteki | Cụ Thể Đích | Cụ thể | Concrete | [具体的な 実例を もとに]、計画を 説明して ください。~を もとに | Hãy giải thích kế hoạch dựa trên những ví dụ thực tế cụ thể. | Please explain the plan based on concrete examples. | ～を根拠にして。 | Dựa trên... | Based on... | Tuần_5_Ngày_4_N2
~的 | teki | Đích | Mang tính | -ic / -al | [歴史的、または 文化的な 背景を もとに]、その 事件を 分析した。~を もとに | Phân tích sự kiện đó dựa trên bối cảnh mang tính lịch sử hoặc văn hóa. | Analyzed the incident based on its historical or cultural background. | ～を根拠にして。 | Dựa trên... | Based on... | Tuần_5_Ngày_4_N2
確実 | kakujitsu | Xác Thực | Chắc chắn | Certain | [確実な 証拠を もとに]、犯人を 特定した。~を もとに | Xác định danh tính thủ phạm dựa trên những bằng chứng chắc chắn. | Identified the culprit based on certain evidence. | ～を根拠にして。 | Dựa trên... | Based on... | Tuần_5_Ngày_4_N2
的確 | tekikaku | Đích Xác | Chính xác | Accurate | [的確な 指導に 反して]、彼は 自己流で 練習を 続けた。~に 反して | Trái với sự hướng dẫn chính xác, anh ta vẫn tiếp tục luyện tập theo ý mình. | Contrary to accurate guidance, he continued practicing in his own way. | ～とは反対に。 | Trái với... | Contrary to... | Tuần_5_Ngày_4_N2
汗 | ase | Can | Mồ hôi | Sweat | [額から 背中に わたって]、汗が 流れ落ちて きた。~に わたって | Mồ hôi chảy ròng ròng suốt từ trán xuống đến tận lưng. | Sweat flowed down throughout from my forehead to my back. | ～の範囲全体に。 | Suốt / Khắp... | Throughout... | Tuần_5_Ngày_4_N2
医師 | ishi | Y Sư | Bác sĩ | Doctor | [医師や 看護師といった 専門職の] 意見を 聞く。~といった | Lắng nghe ý kiến của những người làm chuyên môn như là bác sĩ và y tá. | Listen to the opinions of professionals such as doctors and nurses. | ～など。 | Chẳng hạn như... | Such as... | Tuần_5_Ngày_4_N2
教師 | kyoushi | Giáo Sư | Giáo viên | Teacher | [教師の 期待に 反して]、学生たちの 成績は 下がって しまった。~に 反して | Trái với kỳ vọng của giáo viên, thành tích của các sinh viên đã bị giảm xuống. | Contrary to the teacher's expectations, the students' grades dropped. | ～とは反対に。 | Trái với... | Contrary to... | Tuần_5_Ngày_4_N2
技師 | gishi | Kỹ Sư | Kỹ sư | Engineer | [熟練した 技師を もとに]、新しい プロジェクト チームを 作った。~を もとに | Đã lập ra một đội dự án mới dựa trên (nòng cốt là) những kỹ sư lành nghề. | Formed a new project team based on skilled engineers. | ～を根拠にして。 | Dựa trên... | Based on... | Tuần_5_Ngày_4_N2
相談 | soudan | Tương Đàm | Bàn bạc | Consultation | [家族との 相談を 通じて]、将来の 進路を 決めた。~を 通じて | Tôi đã quyết định con đường tương lai thông qua việc bàn bạc với gia đình. | I decided on my future path through consultation with my family. | ～を手段にして。 | Thông qua... | Through... | Tuần_5_Ngày_4_N2
会談 | kaidan | Hội Đàm | Hội đàm | Talk/Meeting | [首脳会談が 数日間に わたって]、秘密裏に 行われた。~に わたって | Cuộc hội đàm thượng đỉnh đã được tổ chức bí mật suốt mấy ngày liền. | The summit talks were held secretly over several days. | ～の期間全体で. | Suốt... | Throughout... | Tuần_5_Ngày_4_N2
冗談 | joudan | Nhũng Đàm | Chuyện đùa | Joke | [彼の 冗談に 反して]、場の 雰囲気は 凍りついて しまった。~に 反して | Trái với lời đùa của anh ta, bầu không khí của nơi đó đã bị đóng băng (trầm xuống). | Contrary to his joke, the atmosphere of the place froze up. | ～とは反対に。 | Trái với... | Contrary to... | Tuần_5_Ngày_4_N2
乾燥 | kansou | Can Táo | Sự khô ráo | Dryness | [冬の 乾燥といった 季節の 変化に] 注意が 必要だ。~といった | Cần chú ý đến những thay đổi của mùa màng như là sự khô hanh của mùa đông. | Attention is needed for seasonal changes such as winter dryness. | ～など。 | Chẳng hạn như... | Such as... | Tuần_5_Ngày_4_N2
骨折 | kossetsu | Cốt Chiết | Gãy xương | Fracture | [骨折や 打撲といった 怪我が] 多発して いる。~といった | Những chấn thương như là gãy xương hay va đập đang xảy ra rất nhiều. | Injuries such as fractures and bruises are occurring frequently. | ～など。 | Chẳng hạn như... | Such as... | Tuần_5_Ngày_4_N2
